CardId,CardDescription,CardNumber,LowestBeckettPrice,HighestBeckettPrice,FrontCardMainImagePath,FrontCardThumbnailImagePath,BackCardMainImagePath,BackCardThumbnailImagePath,LowestComcprice,EbayPrice,PricePaid,IsGraded,Copies,SerialNumber,Grade,IsRookie,IsAutograph,IsPatch,IsOnCardAutograph,IsGameWornJersey,SportId,YearId,SetId,GradeCompanyId,LocationId,TimeStamp
173,Brilliance Spellbound,32,0.00,2.00,BrillianceSpellbound3213_front.JPG,BrillianceSpellbound3213_front_thumb.JPG,BrillianceSpellbound3213_back.JPG,BrillianceSpellbound3213_back_thumb.JPG,0.00,0.00,0.00,False,0,0,0.0,False,False,False,False,False,4,13,11,4,3,09/02/2022 10:59:17
174,Innovation Top Notch Autographs,83,4.00,10.00,InnovationTopNotchAutographs8314_front.JPG,InnovationTopNotchAutographs8314_front_thumb.JPG,InnovationTopNotchAutographs8314_back.JPG,InnovationTopNotchAutographs8314_back_thumb.JPG,0.00,0.00,0.00,False,0,325,0.0,False,True,False,False,False,4,14,9,4,9,08/14/2022 14:50:22
175,Chronicles Playoff Pink,177,1.00,4.00,ChroniclesPlayoff17717_front.JPG,ChroniclesPlayoff17717_front_thumb.JPG,ChroniclesPlayoff17717_back.JPG,ChroniclesPlayoff17717_back_thumb.JPG,0.00,0.00,0.00,False,0,0,0.0,True,False,False,False,False,4,17,12,4,5,09/02/2022 12:56:54
176,Chronicles Pink,57,1.00,4.00,ChroniclesPink5717_front.JPG,ChroniclesPink5717_front_thumb.JPG,ChroniclesPink5717_back.JPG,ChroniclesPink5717_back_thumb.JPG,0.00,0.00,0.00,False,0,0,0.0,False,False,False,False,False,4,17,12,4,5,09/02/2022 12:54:04
177,Chronicles Essentials,216,1.00,3.00,ChroniclesEssentials21617_front.JPG,ChroniclesEssentials21617_front_thumb.JPG,ChroniclesEssentials21617_back.JPG,ChroniclesEssentials21617_back_thumb.JPG,0.00,0.00,0.00,False,0,0,0.0,True,False,False,False,False,4,17,12,4,5,09/02/2022 12:53:12
178,Donruss,226,3.00,8.00,Donruss22619_front.JPG,Donruss22619_front_thumb.JPG,Donruss22619_back.JPG,Donruss22619_back_thumb.JPG,0.00,0.00,0.00,False,2,0,0.0,True,False,False,False,False,4,19,4,4,5,08/13/2022 15:46:16
179,Chronicles,90,1.00,4.00,Chronicles9017_front.JPG,Chronicles9017_front_thumb.JPG,Chronicles9017_back.JPG,Chronicles9017_back_thumb.JPG,0.00,0.00,0.00,False,0,0,0.0,False,False,False,False,False,4,17,12,4,5,09/02/2022 13:15:58
180,Chronicles,509,1.00,2.00,Chronicles50917_front.JPG,Chronicles50917_front_thumb.JPG,Chronicles50917_back.JPG,Chronicles50917_back_thumb.JPG,0.00,0.00,0.00,False,0,0,0.0,True,False,False,False,False,4,17,12,4,5,09/02/2022 13:15:11
181,Chronicles,6,1.00,2.00,Chronicles617_front.JPG,Chronicles617_front_thumb.JPG,Chronicles617_back.JPG,Chronicles617_back_thumb.JPG,0.00,0.00,0.00,False,0,0,0.0,False,False,False,False,False,4,17,12,4,5,09/02/2022 13:13:46
182,Chronicles Essentials Pink,211,2.00,5.00,ChroniclesEssentialsPink21117_front.JPG,ChroniclesEssentialsPink21117_front_thumb.JPG,ChroniclesEssentialsPink21117_back.JPG,ChroniclesEssentialsPink21117_back_thumb.JPG,0.00,0.00,0.00,False,0,0,0.0,True,False,False,False,False,4,17,12,4,5,09/02/2022 13:12:53
183,Prestige,6,0.00,1.00,Prestige613_front.JPG,Prestige613_front_thumb.JPG,Prestige613_back.JPG,Prestige613_back_thumb.JPG,0.00,0.00,0.00,False,0,0,0.0,False,False,False,False,False,4,13,18,4,5,09/02/2022 13:11:41
184,Prestige,41,1.00,4.00,Prestige4113_front.JPG,Prestige4113_front_thumb.JPG,Prestige4113_back.JPG,Prestige4113_back_thumb.JPG,0.00,0.00,0.00,False,0,0,0.0,False,False,False,False,False,4,13,18,4,5,09/02/2022 13:11:04
185,Prestige,237,6.00,15.00,Prestige23713_front.JPG,Prestige23713_front_thumb.JPG,Prestige23713_back.JPG,Prestige23713_back_thumb.JPG,0.00,0.00,0.00,False,0,0,0.0,True,False,False,False,False,4,13,18,4,5,09/02/2022 13:10:26
186,Prestige,118,0.00,1.00,Prestige11813_front.JPG,Prestige11813_front_thumb.JPG,Prestige11813_back.JPG,Prestige11813_back_thumb.JPG,0.00,0.00,0.00,False,0,0,0.0,False,False,False,False,False,4,13,18,4,5,09/02/2022 13:04:22
187,Prestige All-Stars West,12,3.00,8.00,PrestigeAllStarsWest1213_front.JPG,PrestigeAllStarsWest1213_front_thumb.JPG,PrestigeAllStarsWest1213_back.JPG,PrestigeAllStarsWest1213_back_thumb.JPG,0.00,0.00,0.00,False,0,0,0.0,False,False,False,False,False,4,13,18,4,5,09/02/2022 13:03:35
188,Prestige,140,0.00,2.00,Prestige14013_front.JPG,Prestige14013_front_thumb.JPG,Prestige14013_back.JPG,Prestige14013_back_thumb.JPG,0.00,0.00,0.00,False,0,0,0.0,False,False,False,False,False,4,13,18,4,5,09/02/2022 13:03:03
189,Signatures Film Autographs Red,191,0.00,0.00,SignaturesFilmAutographsRed19113_front.JPG,SignaturesFilmAutographsRed19113_front_thumb.JPG,SignaturesFilmAutographsRed19113_back.JPG,SignaturesFilmAutographsRed19113_back_thumb.JPG,0.00,6.00,0.00,False,0,49,0.0,True,True,False,True,False,4,13,17,4,5,09/02/2022 13:02:22
190,Donruss,230,1.00,4.00,Donruss23019_front.JPG,Donruss23019_front_thumb.JPG,Donruss23019_back.JPG,Donruss23019_back_thumb.JPG,0.00,0.00,0.00,False,0,0,0.0,True,False,False,False,False,4,19,4,4,5,09/02/2022 12:45:01
191,Donruss Great X-Pectations,18,1.00,4.00,DonrussGreatXPectations1819_front.JPG,DonrussGreatXPectations1819_front_thumb.JPG,DonrussGreatXPectations1819_back.JPG,DonrussGreatXPectations1819_back_thumb.JPG,0.00,0.00,0.00,False,0,0,0.0,True,False,False,False,False,4,19,4,4,5,09/02/2022 12:44:21
192,Donruss,242,1.00,4.00,Donruss24219_front.JPG,Donruss24219_front_thumb.JPG,Donruss24219_back.JPG,Donruss24219_back_thumb.JPG,0.00,0.00,0.00,False,0,0,0.0,True,False,False,False,False,4,19,4,4,5,09/02/2022 13:01:44
193,Donruss,225,1.00,2.00,Donruss22519_front.JPG,Donruss22519_front_thumb.JPG,Donruss22519_back.JPG,Donruss22519_back_thumb.JPG,0.00,0.00,0.00,False,0,0,0.0,True,False,False,False,False,4,19,4,4,5,09/02/2022 13:01:03
194,Donruss,104,1.00,4.00,Donruss10419_front.JPG,Donruss10419_front_thumb.JPG,Donruss10419_back.JPG,Donruss10419_back_thumb.JPG,0.00,0.00,0.00,False,0,0,0.0,False,False,False,False,False,4,19,4,4,5,09/02/2022 13:00:20
195,Donruss,220,2.00,5.00,Donruss22019_front.JPG,Donruss22019_front_thumb.JPG,Donruss22019_back.JPG,Donruss22019_back_thumb.JPG,0.00,0.00,0.00,False,0,0,0.0,True,False,False,False,False,4,19,4,4,5,09/02/2022 12:59:37
196,Donruss,237,2.00,6.00,Donruss23719_front.JPG,Donruss23719_front_thumb.JPG,Donruss23719_back.JPG,Donruss23719_back_thumb.JPG,0.00,0.00,0.00,False,0,0,0.0,True,False,False,False,False,4,19,4,4,5,09/02/2022 12:58:59
197,Donruss,209,2.00,6.00,Donruss20919_front.JPG,Donruss20919_front_thumb.JPG,Donruss20919_back.JPG,Donruss20919_back_thumb.JPG,0.00,0.00,0.00,False,0,0,0.0,True,False,False,False,False,4,19,4,4,5,09/02/2022 12:58:25
198,Donruss Holo Orange Laser,244,2.00,6.00,DonrussHoloOrangeLaser24419_front.JPG,DonrussHoloOrangeLaser24419_front_thumb.JPG,DonrussHoloOrangeLaser24419_back.JPG,DonrussHoloOrangeLaser24419_back_thumb.JPG,0.00,0.00,0.00,False,0,0,0.0,True,False,False,False,False,4,19,4,4,5,09/02/2022 12:57:47
199,Donruss,207,2.00,5.00,Donruss20719_front.JPG,Donruss20719_front_thumb.JPG,Donruss20719_back.JPG,Donruss20719_back_thumb.JPG,0.00,0.00,0.00,False,0,0,0.0,True,False,False,False,False,4,19,4,4,5,09/02/2022 12:52:04
200,Donruss,146,1.00,4.00,Donruss14619_front.JPG,Donruss14619_front_thumb.JPG,Donruss14619_back.JPG,Donruss14619_back_thumb.JPG,0.00,0.00,0.00,False,0,0,0.0,False,False,False,False,False,4,19,4,4,5,09/02/2022 12:51:30
201,Donruss,215,2.00,5.00,Donruss21519_front.JPG,Donruss21519_front_thumb.JPG,Donruss21519_back.JPG,Donruss21519_back_thumb.JPG,0.00,0.00,0.00,False,0,0,0.0,True,False,False,False,False,4,19,4,4,5,09/02/2022 12:50:31
202,Donruss,166,1.00,4.00,Donruss16619_front.JPG,Donruss16619_front_thumb.JPG,Donruss16619_back.JPG,Donruss16619_back_thumb.JPG,0.00,0.00,0.00,False,0,0,0.0,False,False,False,False,False,4,19,4,4,5,09/02/2022 12:49:55
203,Donruss Holo Green and Yellow Laser,166,3.00,8.00,DonrussHoloGreenandYellowLaser16619_front.JPG,DonrussHoloGreenandYellowLaser16619_front_thumb.JPG,DonrussHoloGreenandYellowLaser16619_back.JPG,DonrussHoloGreenandYellowLaser16619_back_thumb.JPG,0.00,0.00,0.00,False,0,0,0.0,False,False,False,False,False,4,19,4,4,5,09/02/2022 12:49:22
204,Donruss,112,0.00,2.00,Donruss11219_front.JPG,Donruss11219_front_thumb.JPG,Donruss11219_back.JPG,Donruss11219_back_thumb.JPG,0.00,0.00,0.00,False,0,0,0.0,False,False,False,False,False,4,19,4,4,5,09/02/2022 12:48:14
205,Donruss,153,1.00,4.00,Donruss15319_front.JPG,Donruss15319_front_thumb.JPG,Donruss15319_back.JPG,Donruss15319_back_thumb.JPG,0.00,0.00,0.00,False,0,0,0.0,False,False,False,False,False,4,19,4,4,5,09/02/2022 12:46:03
206,Donruss,12,3.00,8.00,Donruss1219_front.JPG,Donruss1219_front_thumb.JPG,Donruss1219_back.JPG,Donruss1219_back_thumb.JPG,0.00,0.00,0.00,False,0,0,0.0,False,False,False,False,False,4,19,4,4,5,09/02/2022 12:43:41
207,Donruss,59,0.00,2.00,Donruss5919_front.JPG,Donruss5919_front_thumb.JPG,Donruss5919_back.JPG,Donruss5919_back_thumb.JPG,0.00,0.00,0.00,False,0,0,0.0,False,False,False,False,False,4,19,4,4,5,09/02/2022 12:43:01
208,Donruss,208,3.00,8.00,Donruss20819_front.JPG,Donruss20819_front_thumb.JPG,Donruss20819_back.JPG,Donruss20819_back_thumb.JPG,0.00,0.00,0.00,False,2,0,0.0,True,False,False,False,False,4,19,4,4,5,09/02/2022 12:39:30
209,Donruss Franchise Features,1,2.00,5.00,DonrussFranchiseFeatures119_front.JPG,DonrussFranchiseFeatures119_front_thumb.JPG,DonrussFranchiseFeatures119_back.JPG,DonrussFranchiseFeatures119_back_thumb.JPG,0.00,0.00,0.00,False,0,0,0.0,False,False,False,False,False,4,19,4,4,5,09/02/2022 12:38:48
210,Donruss,203,2.00,6.00,Donruss20319_front.JPG,Donruss20319_front_thumb.JPG,Donruss20319_back.JPG,Donruss20319_back_thumb.JPG,0.00,0.00,0.00,False,2,0,0.0,True,False,False,False,False,4,19,4,4,5,09/02/2022 12:38:13
211,Donruss,231,3.00,8.00,Donruss23119_front.JPG,Donruss23119_front_thumb.JPG,Donruss23119_back.JPG,Donruss23119_back_thumb.JPG,0.00,0.00,0.00,False,2,0,0.0,True,False,False,False,False,4,19,4,4,5,09/02/2022 12:37:28
212,Donruss,235,2.00,5.00,Donruss23519_front.JPG,Donruss23519_front_thumb.JPG,Donruss23519_back.JPG,Donruss23519_back_thumb.JPG,0.00,0.00,0.00,False,0,0,0.0,True,False,False,False,False,4,19,4,4,5,09/02/2022 12:36:47
213,Donruss Complete Players,9,3.00,8.00,DonrussCompletePlayers919_front.JPG,DonrussCompletePlayers919_front_thumb.JPG,DonrussCompletePlayers919_back.JPG,DonrussCompletePlayers919_back_thumb.JPG,0.00,0.00,0.00,False,0,0,0.0,False,False,False,False,False,4,19,4,4,5,09/02/2022 12:52:40
214,Innovation Rookies Main Exhibit Signatures,31,3.00,8.00,InnovationRookiesMainExhibitSignatures3114_front.JPG,InnovationRookiesMainExhibitSignatures3114_front_thumb.JPG,InnovationRookiesMainExhibitSignatures3114_back.JPG,InnovationRookiesMainExhibitSignatures3114_back_thumb.JPG,0.00,0.00,0.00,False,0,299,0.0,True,True,False,True,False,4,14,9,4,11,08/13/2022 15:34:33
215,Innovation Game Jerseys Autographs,25,4.00,10.00,InnovationGameJerseysAutographs2514_front.JPG,InnovationGameJerseysAutographs2514_front_thumb.JPG,InnovationGameJerseysAutographs2514_back.JPG,InnovationGameJerseysAutographs2514_back_thumb.JPG,0.00,0.00,0.00,False,0,199,0.0,False,True,True,False,True,4,14,9,4,10,08/13/2022 17:00:25
216,Innovation Game Jerseys Autographs,5,5.00,12.00,InnovationGameJerseysAutographs514_front.JPG,InnovationGameJerseysAutographs514_front_thumb.JPG,InnovationGameJerseysAutographs514_back.JPG,InnovationGameJerseysAutographs514_back_thumb.JPG,0.00,0.00,0.00,False,0,199,0.0,False,True,True,False,True,4,14,9,4,10,08/13/2022 17:01:39
217,Innovation Foundations Ink,94,4.00,10.00,InnovationFoundationsInk9414_front.JPG,InnovationFoundationsInk9414_front_thumb.JPG,InnovationFoundationsInk9414_back.JPG,InnovationFoundationsInk9414_back_thumb.JPG,0.00,0.00,0.00,False,0,199,0.0,False,True,False,True,False,4,14,9,4,10,08/13/2022 16:35:44
218,Hoops Green,239,20.00,50.00,HoopsGreen23919_front.JPG,HoopsGreen23919_front_thumb.JPG,HoopsGreen23919_back.JPG,HoopsGreen23919_back_thumb.JPG,0.00,0.00,0.00,False,0,99,0.0,True,False,False,False,False,4,19,8,4,10,08/13/2022 16:42:12
219,Hoops SLAM,7,6.00,15.00,HoopsSLAM719_front.JPG,HoopsSLAM719_front_thumb.JPG,HoopsSLAM719_back.JPG,HoopsSLAM719_back_thumb.JPG,0.00,0.00,0.00,False,0,0,0.0,False,False,False,False,False,4,19,8,4,11,08/13/2022 15:43:51
220,Donruss Franchise Features,10,3.00,8.00,DonrussFranchiseFeatures1019_front.JPG,DonrussFranchiseFeatures1019_front_thumb.JPG,DonrussFranchiseFeatures1019_back.JPG,DonrussFranchiseFeatures1019_back_thumb.JPG,0.00,0.00,0.00,False,0,0,0.0,False,False,False,False,False,4,19,4,4,11,08/13/2022 15:44:49
221,Donruss Signature Series,37,3.00,8.00,DonrussSignatureSeries37_front.JPG,DonrussSignatureSeries37_front_thumb.JPG,DonrussSignatureSeries37_back.JPG,DonrussSignatureSeries37_back_thumb.JPG,0.00,0.00,0.00,False,0,0,0.0,False,True,False,False,False,4,19,4,4,11,08/07/2022 15:10:48
222,Donruss Holo Orange Laser,41,5.00,12.00,DonrussHoloOrangeLaser4119_front.JPG,DonrussHoloOrangeLaser4119_front_thumb.JPG,DonrussHoloOrangeLaser4119_back.JPG,DonrussHoloOrangeLaser4119_back_thumb.JPG,0.00,0.00,0.00,False,0,0,0.0,False,False,False,False,False,4,19,4,4,10,08/13/2022 16:36:21
223,Donruss All Time League Leaders,2,4.00,10.00,DonrussAllTimeLeagueLeaders219_front.JPG,DonrussAllTimeLeagueLeaders219_front_thumb.JPG,DonrussAllTimeLeagueLeaders219_back.JPG,DonrussAllTimeLeagueLeaders219_back_thumb.JPG,0.00,0.00,0.00,False,0,0,0.0,False,False,False,False,False,4,19,4,4,11,08/13/2022 15:43:14
224,Panini Chronicles Pink Crusade,528,12.00,30.00,PaniniChroniclesPinkCrusade52818_front.JPG,PaniniChroniclesPinkCrusade52818_front_thumb.JPG,PaniniChroniclesPinkCrusade52818_back.JPG,PaniniChroniclesPinkCrusade52818_back_thumb.JPG,0.00,0.00,0.00,False,0,0,0.0,False,False,False,False,False,4,18,12,4,11,08/13/2022 15:42:21
225,Panini Chronicles Crusade,"540 ",1.00,3.00,PaniniChroniclesCrusade54018_front.JPG,PaniniChroniclesCrusade54018_front_thumb.JPG,PaniniChroniclesCrusade54018_back.JPG,PaniniChroniclesCrusade54018_back_thumb.JPG,0.00,0.00,0.00,False,0,0,0.0,True,False,False,False,False,4,18,12,4,10,08/13/2022 16:40:53
226,Panini Chronicles Pink Playbook,"169 ",6.00,15.00,PaniniChroniclesPinkPlaybook16918_front.JPG,PaniniChroniclesPinkPlaybook16918_front_thumb.JPG,PaniniChroniclesPinkPlaybook16918_back.JPG,PaniniChroniclesPinkPlaybook16918_back_thumb.JPG,0.00,0.00,0.00,False,0,0,0.0,True,False,False,False,False,4,18,12,4,10,08/13/2022 16:41:30
227,Panini Chronicles Panini,"120 ",4.00,10.00,PaniniChroniclesPanini12018_front.JPG,PaniniChroniclesPanini12018_front_thumb.JPG,PaniniChroniclesPanini12018_back.JPG,PaniniChroniclesPanini12018_back_thumb.JPG,0.00,0.00,0.00,False,0,0,0.0,True,False,False,False,False,4,18,12,4,11,08/13/2022 15:41:38
228,Panini Chronicles Pink Prestige,"60 ",6.00,15.00,PaniniChroniclesPinkPrestige6018_front.JPG,PaniniChroniclesPinkPrestige6018_front_thumb.JPG,PaniniChroniclesPinkPrestige6018_back.JPG,PaniniChroniclesPinkPrestige6018_back_thumb.JPG,0.00,0.00,0.00,False,0,0,0.0,True,False,False,False,False,4,18,12,4,11,08/13/2022 15:40:51
229,Panini Spectra Illustrious Legends Signatures,23,4.00,10.00,PaniniSpectraIllustriousLegendsSignatures2321_front.JPG,PaniniSpectraIllustriousLegendsSignatures2321_front_thumb.JPG,PaniniSpectraIllustriousLegendsSignatures2321_back.JPG,PaniniSpectraIllustriousLegendsSignatures2321_back_thumb.JPG,0.00,0.00,0.00,False,0,149,0.0,False,True,False,False,False,4,21,23,4,11,08/13/2022 15:40:03
230,Panini Intrigue Autograph Jerseys,9,4.00,10.00,PaniniIntrigueAutographJerseys913_front.JPG,PaniniIntrigueAutographJerseys913_front_thumb.JPG,PaniniIntrigueAutographJerseys913_back.JPG,PaniniIntrigueAutographJerseys913_back_thumb.JPG,0.00,0.00,0.00,False,0,25,0.0,False,True,True,False,True,4,13,24,4,11,08/13/2022 15:39:21
231,SP Signature Edition SIGnificance,"SMW ",4.00,10.00,SPSignatureEditionSIGnificanceSMW12_front.JPG,SPSignatureEditionSIGnificanceSMW12_front_thumb.JPG,SPSignatureEditionSIGnificanceSMW12_back.JPG,SPSignatureEditionSIGnificanceSMW12_back_thumb.JPG,0.00,0.00,0.00,False,0,299,0.0,False,True,False,False,False,4,12,25,4,11,08/13/2022 15:38:34
232,Panini Spectra Illustrious Legends Signatures,"19 ",6.00,15.00,PaniniSpectraIllustriousLegendsSignatures1921_front.JPG,PaniniSpectraIllustriousLegendsSignatures1921_front_thumb.JPG,PaniniSpectraIllustriousLegendsSignatures1921_back.JPG,PaniniSpectraIllustriousLegendsSignatures1921_back_thumb.JPG,0.00,0.00,0.00,False,0,149,0.0,False,True,False,False,False,4,21,23,4,11,08/13/2022 15:37:37
233,Elite Rookie Inscriptions,49,4.00,10.00,EliteRookieInscriptions4913_front.JPG,EliteRookieInscriptions4913_front_thumb.JPG,EliteRookieInscriptions4913_back.JPG,EliteRookieInscriptions4913_back_thumb.JPG,0.00,0.00,0.00,False,0,0,0.0,True,True,False,True,False,4,13,26,4,11,08/13/2022 15:36:32
234,Panini Season Update Signatures,"41 ",4.00,10.00,PaniniSeasonUpdateSignatures4122_front.JPG,PaniniSeasonUpdateSignatures4122_front_thumb.JPG,PaniniSeasonUpdateSignatures4122_back.JPG,PaniniSeasonUpdateSignatures4122_back_thumb.JPG,0.00,0.00,0.00,False,0,99,0.0,False,True,False,False,False,4,22,27,4,10,08/13/2022 16:35:09
235,Totally Certified Autographs Blue,"214 ",5.00,12.00,TotallyCertifiedAutographsBlue21414_front.JPG,TotallyCertifiedAutographsBlue21414_front_thumb.JPG,TotallyCertifiedAutographsBlue21414_back.JPG,TotallyCertifiedAutographsBlue21414_back_thumb.JPG,0.00,0.00,0.00,False,0,49,0.0,False,True,False,False,False,4,14,28,4,10,08/13/2022 16:34:24
236,Panini Chronicles Signature Swatches Blue #Jarrett Allen,"18 ",5.00,12.00,PaniniChroniclesSignatureSwatchesBlueJarrettAllen1821_front.JPG,PaniniChroniclesSignatureSwatchesBlueJarrettAllen1821_front_thumb.JPG,PaniniChroniclesSignatureSwatchesBlueJarrettAllen1821_back.JPG,PaniniChroniclesSignatureSwatchesBlueJarrettAllen1821_back_thumb.JPG,0.00,0.00,0.00,False,0,99,0.0,True,True,True,False,True,4,21,12,4,10,08/13/2022 16:33:52
237,Totally Certified Fabric of the Game Materials Blue,FGKL,10.00,25.00,TotallyCertifiedFabricoftheGameMaterialsBlueFGKL16_front.JPG,TotallyCertifiedFabricoftheGameMaterialsBlueFGKL16_front_thumb.JPG,TotallyCertifiedFabricoftheGameMaterialsBlueFGKL16_back.JPG,TotallyCertifiedFabricoftheGameMaterialsBlueFGKL16_back_thumb.JPG,0.00,0.00,0.00,False,0,99,0.0,False,False,True,False,True,4,16,28,4,10,08/13/2022 16:32:52
238,Totally Certified Materials Blue,"136 ",12.00,30.00,TotallyCertifiedMaterialsBlue13614_front.JPG,TotallyCertifiedMaterialsBlue13614_front_thumb.JPG,TotallyCertifiedMaterialsBlue13614_back.JPG,TotallyCertifiedMaterialsBlue13614_back_thumb.JPG,0.00,0.00,0.00,False,0,99,0.0,False,False,True,False,True,4,14,28,4,10,08/13/2022 16:32:05
239,Donruss,177,75.00,200.00,Donruss17717_front.JPG,Donruss17717_front_thumb.JPG,Donruss17717_back.JPG,Donruss17717_back_thumb.JPG,0.00,200.00,200.00,True,0,0,10.0,True,False,False,False,False,4,17,4,2,8,08/14/2022 13:34:23
240,Donruss Holo Yellow Laser,"9 ",5.00,12.00,DonrussHoloYellowLaser919_front.JPG,DonrussHoloYellowLaser919_front_thumb.JPG,DonrussHoloYellowLaser919_back.JPG,DonrussHoloYellowLaser919_back_thumb.JPG,0.00,0.00,0.00,False,0,25,0.0,False,False,False,False,False,4,19,4,4,11,08/13/2022 16:09:52
241,Panini Luxe Die Cut Autographs,"25 ",8.00,20.00,PaniniLuxeDieCutAutographs2516_front.JPG,PaniniLuxeDieCutAutographs2516_front_thumb.JPG,PaniniLuxeDieCutAutographs2516_back.JPG,PaniniLuxeDieCutAutographs2516_back_thumb.JPG,0.00,0.00,0.00,False,0,49,0.0,False,True,False,True,False,4,16,29,4,11,08/13/2022 16:02:23
242,Panini Noir Jumbo Material #Kevin Love,"14 ",2.00,6.00,PaniniNoirJumboMaterialKevinLove1417_front.JPG,PaniniNoirJumboMaterialKevinLove1417_front_thumb.JPG,PaniniNoirJumboMaterialKevinLove1417_back.JPG,PaniniNoirJumboMaterialKevinLove1417_back_thumb.JPG,0.00,0.00,0.00,False,0,99,0.0,False,False,True,False,True,4,17,30,4,11,08/13/2022 16:01:52
243,SkyBox,"205 ",2.00,5.00,SkyBox20511_front.JPG,SkyBox20511_front_thumb.JPG,SkyBox20511_back.JPG,SkyBox20511_back_thumb.JPG,0.00,0.00,0.00,False,0,0,0.0,True,False,False,False,False,4,11,31,4,11,08/13/2022 16:01:02
244,Topps 1958-59 Variations,"200 ",1.00,4.00,Topps195859Variations20011_front.JPG,Topps195859Variations20011_front_thumb.JPG,Topps195859Variations20011_back.JPG,Topps195859Variations20011_back_thumb.JPG,0.00,0.00,0.00,False,0,0,0.0,True,False,False,False,False,4,11,2,4,11,08/13/2022 15:47:14
245,Fleer,205,1.00,2.00,Fleer20511_front.JPG,Fleer20511_front_thumb.JPG,Fleer20511_back.JPG,Fleer20511_back_thumb.JPG,0.00,0.00,0.00,False,0,0,0.0,True,False,False,False,False,4,11,5,4,11,08/13/2022 15:58:47
246,Panini Chronicles Signatures Purple,"60 ",0.00,0.00,PaniniChroniclesSignaturesPurple6017_front.JPG,PaniniChroniclesSignaturesPurple6017_front_thumb.JPG,PaniniChroniclesSignaturesPurple6017_back.JPG,PaniniChroniclesSignaturesPurple6017_back_thumb.JPG,0.00,0.00,0.00,False,0,25,0.0,False,True,False,False,False,4,17,12,4,11,08/13/2022 15:58:15
247,Panini Encased Label Materials,4,2.00,6.00,PaniniEncasedLabelMaterials418_front.JPG,PaniniEncasedLabelMaterials418_front_thumb.JPG,PaniniEncasedLabelMaterials418_back.JPG,PaniniEncasedLabelMaterials418_back_thumb.JPG,0.00,0.00,0.00,False,0,199,0.0,False,False,True,False,True,4,18,32,4,11,08/13/2022 15:49:42
248,Panini Aficionado Authentics Memorabilia Prime,18,5.00,12.00,PaniniAficionadoAuthenticsMemorabiliaPrime1823_front.JPG,PaniniAficionadoAuthenticsMemorabiliaPrime1823_front_thumb.JPG,PaniniAficionadoAuthenticsMemorabiliaPrime1823_back.JPG,PaniniAficionadoAuthenticsMemorabiliaPrime1823_back_thumb.JPG,0.00,0.00,0.00,False,0,25,0.0,False,False,True,False,True,4,23,33,4,11,08/13/2022 15:49:14
249,Prestige Plus NBA Materials,15,3.00,8.00,PrestigePlusNBAMaterials1515_front.JPG,PrestigePlusNBAMaterials1515_front_thumb.JPG,PrestigePlusNBAMaterials1515_back.JPG,PrestigePlusNBAMaterials1515_back_thumb.JPG,0.00,0.00,0.00,False,0,199,0.0,False,False,True,False,True,4,15,18,4,11,08/13/2022 15:48:35
250,Donruss,86,0.00,0.00,Donruss8619_front.JPG,Donruss8619_front_thumb.JPG,Donruss8619_back.JPG,Donruss8619_back_thumb.JPG,0.00,0.00,0.00,False,2,0,0.0,False,False,False,False,False,4,19,4,4,11,08/13/2022 16:03:01
251,Panini Chronicles,36,0.00,0.00,PaniniChronicles3618_front.JPG,PaniniChronicles3618_front_thumb.JPG,PaniniChronicles3618_back.JPG,PaniniChronicles3618_back_thumb.JPG,0.00,0.00,0.00,False,0,0,0.0,False,False,False,False,False,4,18,12,4,11,08/13/2022 16:05:32
252,Hoops,52,0.00,0.00,Hoops5219_front.JPG,Hoops5219_front_thumb.JPG,Hoops5219_back.JPG,Hoops5219_back_thumb.JPG,0.00,0.00,0.00,False,0,0,0.0,False,False,False,False,False,4,19,8,4,11,08/13/2022 16:04:12
253,Hoops Winter,52,0.00,1.00,HoopsWinter5219_front.JPG,HoopsWinter5219_front_thumb.JPG,HoopsWinter5219_back.JPG,HoopsWinter5219_back_thumb.JPG,0.00,0.00,0.00,False,0,0,0.0,False,False,False,False,False,4,19,8,4,11,08/13/2022 16:04:48
254,Panini Contenders,1,0.00,0.00,PaniniContenders119_front.JPG,PaniniContenders119_front_thumb.JPG,PaniniContenders119_back.JPG,PaniniContenders119_back_thumb.JPG,0.00,0.00,0.00,False,0,0,0.0,False,False,False,False,False,4,19,14,4,11,08/13/2022 16:03:42
255,Prestige,10,0.00,1.00,Prestige1016_front.JPG,Prestige1016_front_thumb.JPG,Prestige1016_back.JPG,Prestige1016_back_thumb.JPG,0.00,0.00,0.00,False,0,0,0.0,False,False,False,False,False,4,16,18,4,11,08/13/2022 16:00:31
256,Donruss,202,6.00,15.00,Donruss20218_front.JPG,Donruss20218_front_thumb.JPG,Donruss20218_back.JPG,Donruss20218_back_thumb.JPG,0.00,90.00,100.00,True,0,0,10.0,True,False,False,False,False,4,18,4,2,8,08/14/2022 13:33:34
261,Contenders,71,1.00,4.00,Contenders71front.JPG,Contenders71front_thumb.JPG,Contenders71back.JPG,Contenders71back_thumb.JPG,0.00,0.00,0.00,False,0,0,0.0,False,False,False,False,False,4,19,14,4,6,07/17/2022 14:25:41
